0.511617	0.488383	0.652338	0.347662	0.534609	0.465391	0.388643	0.611357	0.53588	0.46412	0.511743	0.488257	0.885697	0.114303	0.843756	0.156244	0.219192	0.780808	0.194372	0.805628	0.798983	0.201017	0.863435	0.136565	0.467576	0.029134	0.956427	0.325652	0.321567	0.051646	0.674051	0.507236	0.312885	0.05526
0.474384	0.525616	0.626008	0.373992	0.454717	0.545283	0.00654	0.99346	0.837266	0.162734	0.477194	0.522806	0.891672	0.108328	0.928764	0.071236	0.767927	0.232073	0.054455	0.945545	0.400052	0.599948	0.942809	0.057191	0.515015	0.055702	0.926313	0.380506	0.377161	0.207645	0.695862	0.542004	0.400101	0.18947
0.616519	0.383481	0.736017	0.263983	0.616092	0.383908	0.520819	0.479181	0.34145	0.65855	0.615255	0.384745	0.901639	0.098361	0.707635	0.292365	0.472523	0.527477	0.307794	0.692206	0.388858	0.611142	0.721772	0.278228	0.468833	0.041399	0.932314	0.321558	0.318939	0.074545	0.666709	0.537911	0.313688	0.137687
0.533108	0.466892	0.677394	0.322606	0.534072	0.465928	0.151922	0.848078	0.747245	0.252755	0.53627	0.46373	0.913691	0.086309	0.85366	0.14634	0.471564	0.528436	0.170325	0.829675	0.665486	0.334514	0.860839	0.139161	0.622845	0.003874	0.961828	0.511795	0.5123	0.300613	0.777055	0.62021	0.508642	0.323602
0.545851	0.454149	0.69295	0.30705	0.563653	0.436347	0.593755	0.406245	0.273937	0.726063	0.558114	0.441886	0.93335	0.06665	0.808465	0.191535	0.514132	0.485868	0.223139	0.776861	0.523718	0.476282	0.849201	0.150799	0.531283	0.015738	0.960687	0.390225	0.387741	0.158618	0.717865	0.576916	0.398232	0.188539
0.475887	0.524113	0.641642	0.358358	0.469888	0.530112	0.73011	0.26989	0.414487	0.585513	0.482996	0.517004	0.951673	0.048327	0.956084	0.043916	0.782882	0.217118	0.052499	0.947501	0.253554	0.746446	0.963163	0.036837	0.562394	0.002338	0.950228	0.429048	0.445699	0.204635	0.747295	0.557412	0.4387	0.253473
0.79238	0.20762	0.856049	0.143951	0.787502	0.212498	0.084567	0.915433	0.42362	0.57638	0.788964	0.211036	0.875609	0.124391	0.388443	0.611557	0.314056	0.685944	0.614791	0.385209	0.51994	0.48006	0.39557	0.60443	0.48454	0.000156	0.970626	0.33743	0.346642	0.039836	0.697023	0.539318	0.324995	0.092473
0.519724	0.480276	0.667965	0.332035	0.513405	0.486595	0.523986	0.476014	0.442459	0.557541	0.513207	0.486793	0.914354	0.085646	0.903465	0.096535	0.529851	0.470149	0.117445	0.882555	0.323283	0.676717	0.896766	0.103234	0.795146	0.002121	0.960002	0.735443	0.733647	0.613739	0.878222	0.78607	0.729911	0.62719
0.440329	0.559671	0.622124	0.377876	0.461169	0.538831	0.872332	0.127668	0.066754	0.933246	0.456329	0.543671	1	0	0.993763	0.006237	0.654397	0.345603	0.039612	0.960388	0.328554	0.671446	1	0	0.520198	0.005109	0.978005	0.380619	0.3726	0.106832	0.713916	0.547654	0.374017	0.115428
0.528897	0.471103	0.678499	0.321501	0.520551	0.479449	0.801983	0.198017	0.777864	0.222136	0.538352	0.461648	0.9156	0.0844	0.863474	0.136526	0.701163	0.298837	0.145482	0.854518	0.546759	0.453241	0.891725	0.108275	0.464249	0.000523	0.974867	0.319811	0.34087	0.02022	0.69121	0.530905	0.310034	0.040532
0.62096	0.37904	0.743145	0.256855	0.640209	0.359791	0.969361	0.030639	0.575512	0.424488	0.625114	0.374886	0.909218	0.090782	0.697489	0.302511	0.227996	0.772004	0.349803	0.650197	0.854629	0.145371	0.7146	0.2854	0.529082	0.002202	0.955589	0.380366	0.384762	0.128781	0.721219	0.556499	0.385565	0.210853
0.499144	0.500856	0.660677	0.339323	0.521349	0.478651	0.423802	0.576198	0.548682	0.451318	0.497379	0.502621	0.941428	0.058572	0.945598	0.054402	0.207085	0.792915	0.12327	0.87673	0.792561	0.207439	0.934935	0.065065	0.62514	0.006292	0.963136	0.505198	0.504714	0.326341	0.780671	0.627747	0.525935	0.333295
0.475462	0.524538	0.637254	0.362746	0.500461	0.499539	0.75976	0.24024	0.362668	0.637332	0.48517	0.51483	0.938098	0.061902	0.915772	0.084228	0.422352	0.577648	0.124106	0.875894	0.650274	0.349726	0.937603	0.062397	0.501105	0.001304	0.991843	0.346442	0.339799	0.087	0.709493	0.537278	0.365751	0.060617
0.541276	0.458724	0.686726	0.313274	0.550222	0.449778	0.64986	0.35014	0.453314	0.546686	0.542366	0.457634	0.92803	0.07197	0.848979	0.151021	0.42473	0.57527	0.187244	0.812756	0.553368	0.446632	0.853035	0.146965	0.488706	0.029404	0.944641	0.344881	0.355823	0.118568	0.693288	0.528777	0.356655	0.127905
0.514355	0.485645	0.663447	0.336553	0.511402	0.488598	0.357649	0.642351	0.71623	0.28377	0.507663	0.492337	0.906222	0.093778	0.916348	0.083652	0.41713	0.58287	0.115762	0.884238	0.583583	0.416417	0.906741	0.093259	0.546521	0.003866	0.973228	0.410927	0.411192	0.167723	0.733678	0.572939	0.416255	0.177269
0.450494	0.549506	0.609299	0.390701	0.428131	0.571869	0.532859	0.467141	0.622305	0.377695	0.454873	0.545127	0.911403	0.088597	0.961609	0.038391	0.933084	0.066916	0.01068	0.98932	0.168205	0.831795	0.972334	0.027666	0.507827	0.011768	0.977165	0.3589	0.346032	0.100473	0.703806	0.548037	0.364933	0.103764
0.495272	0.504728	0.655256	0.344744	0.504186	0.495814	0.778681	0.221319	0.249674	0.750326	0.492651	0.507349	0.942733	0.057267	0.941871	0.058129	0.455202	0.544798	0.097414	0.902586	0.366308	0.633692	0.933939	0.066061	0.451359	0.039503	0.934476	0.307655	0.312413	0.036422	0.657721	0.533878	0.286494	0.10346
0.462888	0.537112	0.633418	0.366582	0.485429	0.514571	0.457504	0.542496	0.139766	0.860234	0.469722	0.530278	0.965325	0.034675	0.963987	0.036013	0.462408	0.537592	0.079559	0.920441	0.435135	0.564865	0.968628	0.031372	0.503724	0.00046	0.985532	0.361296	0.359197	0.077916	0.709629	0.53327	0.357847	0.067897
0.609347	0.390653	0.730552	0.269448	0.602518	0.397482	0.47037	0.52963	0.65393	0.34607	0.609904	0.390096	0.892074	0.107926	0.723949	0.276051	0.519943	0.480057	0.287588	0.712412	0.535287	0.464713	0.742002	0.257998	0.48019	0.009816	0.971069	0.336315	0.347069	0.063418	0.695944	0.523786	0.336181	0.058936
0.470376	0.529624	0.619437	0.380563	0.447281	0.552719	0.031502	0.968498	0.962801	0.037199	0.466124	0.533876	0.870231	0.129769	0.947345	0.052655	0.692663	0.307337	0.039182	0.960818	0.455195	0.544805	0.953844	0.046156	0.608207	0.005954	0.957417	0.48599	0.484624	0.277618	0.766074	0.617971	0.489729	0.324174
0.547266	0.452734	0.692823	0.307177	0.558483	0.441517	0.956933	0.043067	0.587781	0.412219	0.55039	0.44961	0.922908	0.077092	0.842217	0.157783	0.400483	0.599517	0.200578	0.799422	0.692746	0.307254	0.854901	0.145099	0.457605	0.04901	0.934035	0.30528	0.29332	0.062527	0.655235	0.525139	0.301408	0.110227
0.46725	0.53275	0.633157	0.366843	0.468009	0.531991	0.534748	0.465252	0.353531	0.646469	0.471921	0.528079	0.9482	0.0518	0.964545	0.035455	0.670499	0.329501	0.051886	0.948114	0.299327	0.700673	0.967043	0.032957	0.550274	0.000825	0.971202	0.408091	0.408649	0.173625	0.737541	0.568007	0.422842	0.195156
0.560855	0.439145	0.702568	0.297432	0.589531	0.410469	0.624553	0.375447	0.119278	0.880722	0.56717	0.43283	0.943302	0.056698	0.787977	0.212023	0.300313	0.699687	0.261803	0.738197	0.577455	0.422545	0.804219	0.195781	0.476551	0.009947	0.967943	0.331082	0.337664	0.04411	0.689223	0.532463	0.321107	0.072082
0.501728	0.498272	0.6499	0.3501	0.510285	0.489715	0.713845	0.286155	0.292155	0.707845	0.501061	0.498939	0.907387	0.092613	0.883168	0.116832	0.47542	0.52458	0.137246	0.862754	0.395414	0.604586	0.896777	0.103223	0.578779	0.005651	0.96532	0.457427	0.468052	0.242435	0.756891	0.585482	0.466206	0.234102
0.609478	0.390522	0.72958	0.27042	0.594581	0.405419	0.154577	0.845423	0.519046	0.480954	0.602222	0.397778	0.887952	0.112048	0.744594	0.255406	0.52694	0.47306	0.262233	0.737767	0.326612	0.673388	0.748009	0.251991	0.510156	0.032347	0.944859	0.377061	0.377425	0.146048	0.700527	0.532817	0.375741	0.148497
0.476963	0.523037	0.628406	0.371594	0.489511	0.510489	0.003164	0.996836	0.657813	0.342187	0.487636	0.512364	0.899401	0.100599	0.882509	0.117491	0.48168	0.51832	0.129828	0.870172	0.711654	0.288346	0.915397	0.084603	0.607075	0.000358	0.97064	0.488154	0.47945	0.254678	0.76543	0.610345	0.481042	0.283804
0.459139	0.540861	0.620668	0.379332	0.458788	0.541212	0.950748	0.049252	0.241849	0.758151	0.459986	0.540014	0.924521	0.075479	0.960242	0.039758	0.67345	0.32655	0.046555	0.953445	0.195904	0.804096	0.968535	0.031465	0.482127	0.058347	0.912067	0.341071	0.346924	0.150693	0.674419	0.534338	0.352319	0.184023
0.597741	0.402259	0.723981	0.276019	0.582761	0.417239	0.54234	0.45766	0.801513	0.198487	0.59994	0.40006	0.889591	0.110409	0.754311	0.245689	0.61916	0.38084	0.250166	0.749834	0.527945	0.472055	0.776955	0.223045	0.469169	0.028533	0.949725	0.329055	0.332535	0.058094	0.676702	0.51194	0.315519	0.075722
0.561157	0.438843	0.691979	0.308021	0.586978	0.413022	0.55247	0.44753	0.431978	0.568022	0.558785	0.441215	0.894765	0.105235	0.779531	0.220469	0.128859	0.871141	0.269996	0.730004	0.797449	0.202551	0.789985	0.210015	0.593079	0.000123	0.958504	0.461144	0.458553	0.236326	0.757823	0.602766	0.464943	0.307986
0.523145	0.476855	0.676156	0.323844	0.539285	0.460715	0.933701	0.066299	0.355857	0.644143	0.524609	0.475391	0.936322	0.063678	0.883662	0.116338	0.38199	0.61801	0.163618	0.836382	0.565663	0.434337	0.889337	0.110663	0.566035	0.036887	0.946656	0.442183	0.43707	0.269049	0.734017	0.578523	0.461414	0.235525
0.553781	0.446219	0.686183	0.313817	0.578673	0.421327	0.016144	0.983856	0.482351	0.517649	0.551943	0.448057	0.895843	0.104157	0.790131	0.209869	0.126535	0.873465	0.257849	0.742151	0.817364	0.182636	0.799095	0.200905	0.531539	0.001037	0.976768	0.390564	0.391995	0.138818	0.727492	0.549683	0.399165	0.139019
0.659017	0.340983	0.765865	0.234135	0.659138	0.340862	0.627741	0.372259	0.286878	0.713122	0.655406	0.344594	0.891621	0.108379	0.637317	0.362683	0.408234	0.591766	0.379631	0.620369	0.388202	0.611798	0.652296	0.347704	0.557603	0.039436	0.945502	0.431968	0.426977	0.258144	0.727827	0.579009	0.451196	0.226423
0.485269	0.514731	0.646906	0.353094	0.486819	0.513181	0.745626	0.254374	0.610292	0.389708	0.493752	0.506248	0.94044	0.05956	0.930948	0.069052	0.652419	0.347581	0.088828	0.911172	0.519528	0.480472	0.942881	0.057119	0.665499	0.000116	0.963531	0.565298	0.563746	0.371547	0.803623	0.644696	0.562752	0.387685
0.573478	0.426522	0.704836	0.295164	0.559692	0.440308	0.402324	0.597676	0.660694	0.339306	0.567493	0.432507	0.895567	0.104433	0.81064	0.18936	0.538902	0.461098	0.201624	0.798376	0.42606	0.57394	0.809714	0.190286	0.490059	0.009857	0.961879	0.339978	0.3476	0.074662	0.697394	0.547434	0.341514	0.122357
0.492765	0.507235	0.652805	0.347195	0.493171	0.506829	0.977393	0.022607	0.381096	0.618904	0.49952	0.50048	0.938959	0.061041	0.920153	0.079847	0.696195	0.303805	0.095368	0.904632	0.33066	0.66934	0.93717	0.06283	0.568166	0.003122	0.972957	0.436319	0.426762	0.190386	0.741398	0.590978	0.43351	0.220038
0.504257	0.495743	0.657646	0.342354	0.51558	0.48442	0.534181	0.465819	0.311073	0.688927	0.507048	0.492952	0.931167	0.068833	0.891868	0.108132	0.481472	0.518528	0.13742	0.86258	0.445357	0.554643	0.901155	0.098845	0.502487	0.00402	0.962594	0.358018	0.367106	0.083364	0.707188	0.535704	0.352882	0.131104
0.504074	0.495926	0.661316	0.338684	0.511959	0.488041	0.28059	0.71941	0.440873	0.559127	0.508515	0.491485	0.943807	0.056193	0.907999	0.092001	0.513249	0.486751	0.123686	0.876314	0.496043	0.503957	0.911395	0.088605	0.514276	0.016452	0.9602	0.37765	0.382187	0.130543	0.710491	0.546047	0.37792	0.138795
0.522573	0.477427	0.670151	0.329849	0.539532	0.460468	0.630232	0.369768	0.211416	0.788584	0.524351	0.475649	0.927967	0.072033	0.855689	0.144311	0.398572	0.601428	0.179187	0.820813	0.462718	0.537282	0.865897	0.134103	0.511424	0.004685	0.972791	0.368804	0.373579	0.105255	0.712999	0.556219	0.369952	0.124382
0.488775	0.511225	0.647164	0.352836	0.492715	0.507285	0.644294	0.355706	0.377928	0.622072	0.497185	0.502815	0.933826	0.066174	0.908174	0.091826	0.668174	0.331826	0.105131	0.894869	0.372683	0.627317	0.930559	0.069441	0.534929	0.018096	0.958935	0.405605	0.409738	0.173408	0.722992	0.554987	0.407512	0.167533
0.633547	0.366453	0.751546	0.248454	0.656772	0.343228	0.659965	0.340035	0.162531	0.837469	0.633644	0.366356	0.917466	0.082534	0.672483	0.327517	0.207124	0.792876	0.374535	0.625465	0.595793	0.404207	0.684641	0.315359	0.499706	0.015704	0.95001	0.358035	0.36923	0.101507	0.701636	0.53657	0.354666	0.147654
0.553582	0.446418	0.697071	0.302929	0.577145	0.422855	0.197135	0.802865	0.087965	0.912035	0.553068	0.446932	0.94491	0.05509	0.823025	0.176975	0.261481	0.738519	0.228786	0.771214	0.485617	0.514383	0.819916	0.180084	0.64663	0.00263	0.968346	0.541971	0.544926	0.356418	0.796224	0.632709	0.55105	0.338565
0.534874	0.465126	0.680287	0.319713	0.524462	0.475538	0.429347	0.570653	0.737664	0.262336	0.53466	0.46534	0.913711	0.086289	0.872615	0.127385	0.598622	0.401378	0.143089	0.856911	0.497952	0.502048	0.875373	0.124627	0.56827	0.001199	0.981712	0.446054	0.448727	0.207724	0.750667	0.582324	0.448491	0.177098
0.48557	0.51443	0.639075	0.360925	0.470135	0.529865	0.678457	0.321543	0.772174	0.227826	0.487838	0.512162	0.904519	0.095481	0.928945	0.071055	0.731449	0.268551	0.067526	0.932474	0.418265	0.581735	0.9387	0.0613	0.530924	0.002397	0.972207	0.386769	0.382859	0.12649	0.720988	0.571699	0.387346	0.169973
0.689923	0.310077	0.787983	0.212017	0.713833	0.286167	0.257653	0.742347	0.226613	0.773387	0.689406	0.310594	0.912024	0.087976	0.561288	0.438712	0.111918	0.888082	0.482296	0.517704	0.697376	0.302624	0.563701	0.436299	0.481651	0.025615	0.94873	0.332853	0.330048	0.072854	0.681529	0.540259	0.327464	0.128427
0.494301	0.505699	0.658143	0.341857	0.51861	0.48139	0.345431	0.654569	0.135514	0.864486	0.502319	0.497681	0.967979	0.032021	0.914182	0.085818	0.42641	0.57359	0.133292	0.866708	0.477892	0.522108	0.920904	0.079096	0.701058	0.009914	0.966157	0.616952	0.618703	0.47062	0.825257	0.703831	0.624922	0.437588
0.452826	0.547174	0.617043	0.382957	0.488932	0.511068	0.999821	0.000179	0.167264	0.832736	0.456486	0.543514	0.926793	0.073207	0.947617	0.052383	0.251888	0.748112	0.105445	0.894555	0.648599	0.351401	0.965043	0.034957	0.512462	0.001027	0.975832	0.374103	0.38637	0.109887	0.719084	0.547112	0.376299	0.108752
0.484742	0.515258	0.648984	0.351016	0.487109	0.512891	0.749234	0.250766	0.635943	0.364057	0.492311	0.507689	0.947865	0.052135	0.94665	0.05335	0.596171	0.403829	0.080295	0.919705	0.559383	0.440617	0.949355	0.050645	0.468454	0.045376	0.939342	0.325537	0.33051	0.109764	0.676155	0.494832	0.340126	0.075171
0.508728	0.491272	0.667442	0.332558	0.525124	0.474876	0.910654	0.089346	0.446283	0.553717	0.519721	0.480279	0.947144	0.052856	0.886874	0.113126	0.516088	0.483912	0.151418	0.848582	0.614939	0.385061	0.909126	0.090874	0.488186	0.003315	0.974208	0.335883	0.338816	0.059017	0.698455	0.548283	0.33785	0.095745
0.588796	0.411204	0.717327	0.282673	0.587485	0.412515	0.652575	0.347425	0.594378	0.405622	0.588241	0.411759	0.903394	0.096606	0.765534	0.234466	0.466014	0.533986	0.256492	0.743508	0.554296	0.445704	0.775333	0.224667	0.520018	0.0029	0.963048	0.374547	0.386746	0.127366	0.721219	0.550158	0.38508	0.164146
0.696157	0.303843	0.789768	0.210232	0.69144	0.30856	0.44759	0.55241	0.702777	0.297223	0.691732	0.308268	0.876287	0.123713	0.577315	0.422685	0.327274	0.672726	0.44037	0.55963	0.674624	0.325376	0.583295	0.416705	0.588906	0.005072	0.965425	0.462542	0.459979	0.242525	0.755933	0.605291	0.467165	0.270511
0.487402	0.512598	0.646586	0.353414	0.462794	0.537206	0.397871	0.602129	0.826356	0.173644	0.488932	0.511068	0.929167	0.070833	0.959233	0.040767	0.837256	0.162744	0.03726	0.96274	0.327653	0.672347	0.953338	0.046662	0.691136	0.005598	0.963862	0.592431	0.584222	0.429656	0.814646	0.695286	0.599332	0.448329
0.518164	0.481836	0.668209	0.331791	0.493855	0.506145	0.201433	0.798567	0.876498	0.123502	0.520739	0.479261	0.913644	0.086356	0.902303	0.097697	0.795195	0.204805	0.093342	0.906658	0.394346	0.605654	0.908842	0.091158	0.481298	0.00067	0.976573	0.327131	0.325358	0.024604	0.690096	0.557502	0.314919	0.091828
0.619238	0.380762	0.731148	0.268852	0.615808	0.384192	0.06488	0.93512	0.690526	0.309474	0.612974	0.387026	0.875066	0.124934	0.700958	0.299042	0.336252	0.663748	0.315913	0.684087	0.631127	0.368873	0.703305	0.296695	0.511271	0.000267	0.968507	0.360874	0.358707	0.080376	0.707888	0.56568	0.354232	0.159257
0.497977	0.502023	0.657559	0.342441	0.509374	0.490626	0.825089	0.174911	0.399544	0.600456	0.505583	0.494417	0.942742	0.057258	0.908244	0.091756	0.548229	0.451771	0.123482	0.876518	0.504355	0.495645	0.924314	0.075686	0.613592	0.024254	0.954386	0.4997	0.488725	0.31755	0.761164	0.634908	0.50514	0.323019
0.462112	0.537888	0.627079	0.372921	0.443695	0.556305	0.669447	0.330553	0.470132	0.529868	0.466175	0.533825	0.943558	0.056442	0.976756	0.023244	0.905059	0.094941	0.012985	0.987015	0.113551	0.886449	0.975366	0.024634	0.508332	0.006336	0.963799	0.363605	0.37262	0.105929	0.711654	0.541599	0.367784	0.136241
0.454247	0.545753	0.610432	0.389568	0.444485	0.555515	0.419387	0.580613	0.501577	0.498423	0.452003	0.547997	0.895411	0.104589	0.961232	0.038768	0.680947	0.319053	0.032979	0.967021	0.266715	0.733285	0.970044	0.029956	0.466978	0.008963	0.966725	0.321474	0.327698	0.013591	0.680441	0.541926	0.29839	0.071027
0.489224	0.510776	0.652887	0.347113	0.515133	0.484867	0.926232	0.073768	0.311317	0.688683	0.491361	0.508639	0.94978	0.05022	0.93933	0.06067	0.296159	0.703841	0.121402	0.878598	0.645692	0.354308	0.938816	0.061184	0.45533	0.0462	0.935495	0.311678	0.30845	0.058054	0.658689	0.509361	0.300356	0.083548
0.747498	0.252502	0.826752	0.173248	0.756793	0.243207	0.024802	0.975198	0.63431	0.36569	0.742902	0.257098	0.887713	0.112287	0.482202	0.517798	0.078648	0.921352	0.553331	0.446669	0.861846	0.138154	0.473151	0.526849	0.499672	0.006255	0.979852	0.352234	0.353686	0.094651	0.708325	0.530047	0.364629	0.073319
0.576256	0.423744	0.706978	0.293022	0.558857	0.441143	0.208471	0.791529	0.501686	0.498314	0.576885	0.423115	0.895289	0.104711	0.782297	0.217703	0.717634	0.282366	0.210815	0.789185	0.240375	0.759625	0.805903	0.194097	0.744847	0.00662	0.973392	0.665563	0.655694	0.538322	0.848177	0.758806	0.676751	0.515096
0.473821	0.526179	0.63776	0.36224	0.500953	0.499047	0.644103	0.355897	0.18783	0.81217	0.479402	0.520598	0.946849	0.053151	0.933658	0.066342	0.364562	0.635438	0.113629	0.886371	0.549245	0.450755	0.944079	0.055921	0.578491	0.00231	0.954833	0.451741	0.453584	0.207877	0.748591	0.582247	0.442214	0.276521
0.46673	0.53327	0.618648	0.381352	0.467647	0.532353	0.609645	0.390355	0.324272	0.675728	0.46543	0.53457	0.893199	0.106801	0.924034	0.075966	0.586292	0.413708	0.077631	0.922369	0.287696	0.712304	0.941024	0.058976	0.48943	0.021959	0.959019	0.348126	0.355862	0.103979	0.69684	0.523066	0.355096	0.090013
0.620674	0.379326	0.730338	0.269662	0.625723	0.374277	0.10163	0.89837	0.390723	0.609277	0.612893	0.387107	0.87753	0.12247	0.683806	0.316194	0.267792	0.732208	0.336217	0.663783	0.519565	0.480435	0.686385	0.313615	0.473525	0.051616	0.926432	0.337857	0.33741	0.106288	0.669509	0.509087	0.329852	0.117425
0.452745	0.547255	0.613088	0.386912	0.456998	0.543002	0.820324	0.179676	0.680407	0.319593	0.462294	0.537706	0.910505	0.089495	0.94242	0.05758	0.588601	0.411399	0.064072	0.935928	0.603842	0.396158	0.962764	0.037236	0.622459	0.030881	0.949778	0.519706	0.510693	0.346465	0.765546	0.630914	0.520501	0.326587
0.559475	0.440525	0.69433	0.30567	0.576717	0.423283	0.50573	0.49427	0.233589	0.766411	0.559369	0.440631	0.911337	0.088663	0.788605	0.211395	0.326329	0.673671	0.246076	0.753924	0.51331	0.48669	0.802639	0.197361	0.455945	0.051076	0.925808	0.308834	0.309791	0.082489	0.659752	0.521504	0.311487	0.116876
